,Code_postal,revenu_fiscal_moyen
1631,29180.0,25177.207080117114
1632,29190.0,20940.08221587162
1633,29200.0,21897.875311090615
1634,29217.0,32438.00778967868
1635,29233.0,22945.838881491345
1636,29241.0,32607.773972602736
1637,29242.0,20823.640794223826
1638,29246.0,21063.103797468353
1639,29250.0,25066.4175900277
1640,29252.0,30125.938363443147
1641,29253.0,29380.996677740863
1642,29259.0,17256.26956521739
1643,29260.0,24414.984381893588
1644,29270.0,21126.69715869716
1645,29280.0,31240.01172818213
1646,29290.0,29422.46324762437
1647,29300.0,23798.33933274803
1648,29310.0,21442.5907960199
1649,29340.0,26010.726920093097
1650,29350.0,25935.12637491224
1651,29360.0,28569.344031734585
1652,29370.0,22208.62396978022
1653,29380.0,21848.43747359527
1654,29390.0,20059.42263951336
1655,29400.0,23355.296815769525
1656,29410.0,22954.20632713367
1657,29420.0,23302.458165031738
1658,29430.0,23461.219321148823
1659,29440.0,23379.590397599397
1660,29450.0,21409.134905660376
1661,29460.0,28658.52762387209
1662,29470.0,32137.284386817937
1663,29480.0,32717.526900491983
1664,29490.0,30582.333156287346
1665,29500.0,28078.85829679206
1666,29510.0,22961.14325982424
1667,29520.0,20143.989004457653
1668,29530.0,18535.03107113655
1669,29540.0,21038.00179694519
1670,29550.0,24010.417332906938
1671,29560.0,23415.386627906977
1672,29570.0,23894.81102003643
1673,29590.0,23289.43798694462
1674,29600.0,21948.01870792336
1675,29610.0,25898.29084661043
1676,29620.0,22094.883502736513
1677,29630.0,26348.14979423868
1678,29640.0,22006.79207180254
1679,29650.0,21097.8527027027
1680,29660.0,35071.8171990172
1681,29670.0,26164.122942206654
1682,29680.0,27210.554990757857
1683,29690.0,18431.338170772866
1684,29700.0,28006.30920464701
1685,29710.0,22960.70111287758
1686,29720.0,24330.09224752703
1687,29730.0,24184.382775119615
1688,29740.0,27341.86046511628
1689,29750.0,29163.887510008008
1690,29760.0,24157.462112514353
1691,29770.0,21952.390490865066
1692,29780.0,23556.606648199446
1693,29790.0,21916.37686710073
1694,29800.0,27291.184553237672
1695,29810.0,27671.864829681057
1696,29820.0,31105.096197652
1697,29830.0,27403.054794520547
1698,29840.0,30358.544737879383
1699,29850.0,33018.76984862527
1700,29860.0,26976.234162072193
1701,29870.0,27554.09972954699
1702,29880.0,24724.15595047923
1703,29890.0,23617.72656800564
1704,29900.0,24663.33580075565
1705,29910.0,28255.635583391326
1706,29920.0,27567.366076527698
1707,29930.0,23201.65382585752
1708,29940.0,33614.01019417476
1709,29950.0,32792.810095664565
1710,29970.0,19538.34856175973
1711,29980.0,33167.285416666666
1712,29990.0,19378.76859504132
1713,30000.0,21125.95060126509
1714,30100.0,17633.479595077413
1715,30110.0,15515.426821508112
1716,30111.0,28072.690124858116
1717,30114.0,35413.65726495726
1718,30120.0,18313.61995557201
1719,30121.0,27553.99214659686
1720,30122.0,15088.60355029586
1721,30124.0,17929.125
1722,30125.0,14900.570707070709
1723,30126.0,27262.95261278806
1724,30127.0,23045.01216287679
1725,30128.0,24445.957023477917
1726,30129.0,24136.453581808855
1727,30130.0,22335.318361955084
1728,30131.0,34302.22590627763
1729,30132.0,28097.017573939138
1730,30133.0,30201.24103139013
1731,30140.0,22492.096905732797
1732,30150.0,24237.709245344657
1733,30160.0,15822.485590778098
1734,30170.0,19277.27248420029
1735,30190.0,23344.95442612622
1736,30200.0,22779.42838765008
1737,30210.0,24547.35733363009
1738,30220.0,24594.747984670277
1739,30230.0,26827.05190174326
1740,30240.0,22362.040733785932
1741,30250.0,25101.47073608618
1742,30260.0,22860.07623318386
1743,30270.0,18548.3026481715
1744,30290.0,24770.26633383981
1745,30300.0,20661.226392921333
1746,30310.0,25893.885217391304
1747,30320.0,25682.25729671513
1748,30330.0,26547.298730395818
1749,30340.0,24822.68080994018
1750,30350.0,22174.654049481924
1751,30360.0,25345.33282364934
1752,30380.0,22275.366626360337
1753,30390.0,25608.561232552016
1754,30400.0,37634.20538995509
1755,30410.0,16056.158167036216
1756,30420.0,27848.13468338155
1757,30430.0,24387.006955810146
1758,30440.0,16834.73871331829
1759,30450.0,19411.16961852861
1760,30460.0,17985.552000000003
1761,30470.0,23197.242434103482
1762,30480.0,17950.220161290326
1763,30490.0,22015.321793416577
1764,30500.0,18759.955859287475
1765,30510.0,27921.869184707506
1766,30520.0,19375.750292169847
1767,30530.0,17645.725287356323
1768,30540.0,21654.806748466257
1769,30560.0,24335.032723022985
1770,30570.0,16966.446740858504
1771,30580.0,22876.77267987487
1772,30600.0,20610.788474394973
1773,30610.0,19912.297959183674
1774,30620.0,24813.032246310806
1775,30630.0,23346.9700811359
1776,30640.0,24058.185505069472
1777,30650.0,29881.03380503145
1778,30660.0,26070.694898464586
1779,30670.0,26501.014192139737
1780,30700.0,24669.269832745125
1781,30720.0,21638.947043248012
1782,30730.0,24435.263252470802
1783,30740.0,23701.49864498645
1784,30750.0,19035.650943396224
1785,30760.0,23475.97378768021
1786,30770.0,18171.940350877197
1787,30800.0,18603.895075221808
1788,30820.0,31012.545060658576
1789,30840.0,23605.303787878787
1790,30870.0,28885.820107858246
1791,30900.0,21125.95060126509
1792,30920.0,26761.485940879596
1793,30940.0,20164.86808510638
1794,30960.0,18768.144387001474
1795,30980.0,33381.02890855457
1796,31000.0,25213.59796809653
1797,31100.0,25213.59796809653
1798,31110.0,22460.471280470716
1799,31120.0,30840.391922900413
1800,31130.0,37585.60518225735
1801,31140.0,27999.659911400784
1802,31150.0,28863.046358198455
1803,31160.0,21254.759706190976
1804,31170.0,39950.71755991895
1805,31180.0,39808.90347942456
1806,31190.0,24514.286549707605
1807,31200.0,25213.59796809653
1808,31210.0,20335.89861514789
1809,31220.0,21669.37236696231
1810,31230.0,19387.3517699115
1811,31240.0,32495.521553428774
1812,31250.0,21884.87533200531
1813,31260.0,21485.347540983606
1814,31270.0,28780.711918678524
1815,31280.0,43006.878711985686
1816,31290.0,27198.86091696953
1817,31300.0,25213.59796809653
1818,31310.0,21289.2944606414
1819,31320.0,39112.70412164866
1820,31330.0,27380.617294685995
1821,31340.0,24478.395736793333
1822,31350.0,19011.545261669027
1823,31360.0,21717.78969072165
1824,31370.0,23876.829595620697
1825,31380.0,35266.23067794096
1826,31390.0,23700.458456425404
1827,31400.0,25213.59796809653
1828,31410.0,26587.225810106505
1829,31420.0,21288.112794612796
1830,31430.0,23268.993993993994
1831,31440.0,19739.28465804066
1832,31450.0,34246.11071950486
1833,31460.0,27269.326395939097
1834,31470.0,30466.89950556978
1835,31480.0,25282.33417721519
1836,31490.0,33781.08359326263
1837,31500.0,25213.59796809653
1838,31510.0,22266.36888027145
1839,31520.0,28898.06105733433
1840,31530.0,34287.68083961249
1841,31540.0,25275.377211238298
1842,31550.0,22875.240598463406
1843,31560.0,25323.562337098174
1844,31570.0,36109.25254582484
1845,31580.0,20868.733695652172
1846,31590.0,40271.92317837125
1847,31600.0,26173.437927168838
1848,31620.0,28809.841300636355
1849,31650.0,34773.540175310445
1850,31660.0,25850.367025683514
1851,31670.0,32292.694416243656
1852,31700.0,31076.91267617075
1853,31750.0,35080.45497630332
1854,31770.0,27585.53712480253
1855,31780.0,27571.008287292818
1856,31790.0,27115.214480535582
1857,31800.0,21663.163307341474
1858,31810.0,31211.935785737336
1859,31820.0,42997.7059504515
1860,31830.0,31646.65579893005
1861,31840.0,36965.75080599279
1862,31850.0,37076.66006149641
1863,31860.0,28596.455394363846
1864,31870.0,27944.782857142854
1865,31880.0,32507.990821369738
1866,32000.0,22267.995683249595
1867,32100.0,21353.4406039658
1868,32110.0,22119.18997445722
1869,32120.0,21709.397537101355
1870,32130.0,24900.032581453634
1871,32140.0,20121.039496527774
1872,32150.0,20592.967883211677
1873,32160.0,19456.914089347076
1874,32170.0,20353.19448407038
1875,32190.0,20312.60788863109
1876,32200.0,24439.77605679251
1877,32220.0,22322.62569389373
1878,32230.0,18886.802457466918
1879,32240.0,18531.16970091027
1880,32250.0,22638.257510729614
1881,32260.0,21247.549208534067
1882,32270.0,23015.720756880735
1883,32290.0,18724.01650943396
1884,32300.0,21718.18303733237
1885,32310.0,21141.753319357093
1886,32320.0,18660.342885375496
1887,32330.0,21764.600494743354
1888,32340.0,22456.444575471698
1889,32350.0,25603.76574663836
1890,32360.0,23311.67873651772
1891,32370.0,21690.545645330538
1892,32380.0,20728.839950372207
1893,32390.0,24144.747967479674
1894,32400.0,20583.682094683943
1895,32410.0,21143.41445182724
1896,32420.0,19898.674676524955
1897,32430.0,26203.123623011015
1898,32440.0,19352.793522267206
1899,32450.0,21865.0342039801
1900,32460.0,20554.276864728196
1901,32480.0,24493.588709677417
1902,32490.0,25800.28364389234
1903,32500.0,21138.63945945946
1904,32550.0,28155.583097706563
1905,32600.0,29656.518503937004
1906,32700.0,21544.07946666667
1907,32720.0,23434.48253676471
1908,32730.0,20601.205544933076
1909,32800.0,21376.284030642313
1910,32810.0,29888.00695349848
1911,33000.0,28360.472576363452
1912,33100.0,28360.472576363452
1913,33110.0,34306.029430051814
1914,33112.0,23909.83552123552
1915,33113.0,20083.14617314931
1916,33114.0,27432.01112706389
1917,33115.0,28863.643500414742
1918,33120.0,33611.64656695324
1919,33121.0,24397.97106109325
1920,33123.0,20240.204545454544
1921,33124.0,22383.20420258621
1922,33125.0,22406.856820744077
1923,33126.0,27136.64
1924,33127.0,34699.338286280334
1925,33130.0,23232.11428909112
1926,33133.0,25223.7783625731
1927,33138.0,27626.789612097306
1928,33140.0,25237.39815929813
1929,33141.0,30719.63668639053
1930,33150.0,17844.77454644289
1931,33160.0,33312.60961931468
1932,33170.0,30735.42691887959
1933,33180.0,23722.51496725912
1934,33185.0,29701.70810810811
1935,33190.0,19606.499886182562
1936,33200.0,28360.472576363452
1937,33210.0,22470.232852110246
1938,33220.0,20347.51584077985
1939,33230.0,19738.14834594274
1940,33240.0,24436.827982015337
1941,33250.0,22507.08428290766
1942,33260.0,28863.643500414742
1943,33270.0,25327.090637697984
1944,33290.0,29033.78975409836
1945,33300.0,28360.472576363452
1946,33310.0,17020.43398865491
1947,33320.0,27645.779783203532
1948,33330.0,29612.250600755237
1949,33340.0,20687.177315227076
1950,33350.0,20909.32414714095
1951,33360.0,38362.456368362415
1952,33370.0,30558.807127444838
1953,33380.0,26246.675896836416
1954,33390.0,22586.90003020236
1955,33400.0,25027.122327374695
1956,33410.0,21055.57483769082
1957,33420.0,24836.114322006983
1958,33430.0,22452.610968294775
1959,33440.0,22106.40413728256
1960,33450.0,28370.108579738244
1961,33460.0,26560.222925691436
1962,33470.0,28360.02420462348
1963,33480.0,25189.008312251535
1964,33490.0,22310.422995407982
1965,33500.0,22245.188816587626
1966,33510.0,31422.012156110042
1967,33520.0,29452.82820363918
1968,33530.0,21084.77303262956
1969,33540.0,22724.38812910285
1970,33550.0,25600.928669410147
1971,33560.0,25985.434801506814
1972,33570.0,25034.498986388644
1973,33580.0,20694.11267605634
1974,33590.0,21839.444858817267
1975,33600.0,28506.69456646007
1976,33610.0,33725.65927598162
1977,33620.0,21419.08230801867
1978,33640.0,27011.32091172214
1979,33650.0,32400.487946558238
1980,33660.0,19419.38106477839
1981,33670.0,25750.773134328356
1982,33680.0,27290.534907774523
1983,33690.0,20038.088355763604
1984,33700.0,26936.255592563717
1985,33710.0,21809.323826576292
1986,33720.0,23489.422839506173
1987,33730.0,22164.99409106708
1988,33740.0,28330.185176358435
1989,33750.0,27312.56920710868
1990,33760.0,22882.031455742504
1991,33770.0,27617.511188066066
1992,33780.0,23182.45704117946
1993,33790.0,22192.412125863393
1994,33800.0,28360.472576363452
1995,33810.0,18908.177208287896
1996,33820.0,19852.15296288702
1997,33830.0,23987.116942384484
1998,33840.0,20386.7125074096
1999,33850.0,34026.93831111111
2000,33860.0,19202.790382819796
2001,33870.0,25231.27864344638
2002,33880.0,29494.52713434811
2003,33890.0,21430.621327529923
2004,33910.0,22229.632953784327
2005,33920.0,19761.250166889182
2006,33930.0,21673.942728804042
2007,33950.0,33888.33686155914
2008,33970.0,33888.33686155914
2009,33980.0,24558.956812017528
2010,33990.0,23796.53100905129
2011,34000.0,21632.96844809866
2012,34070.0,21632.96844809866
2013,34080.0,21632.96844809866
2014,34090.0,21632.96844809866
2015,34110.0,22367.63086848097
2016,34120.0,21625.970713167895
2017,34130.0,28506.22395720769
2018,34140.0,22881.601583685864
2019,34150.0,22775.995556684014
2020,34160.0,31263.76186812341
2021,34170.0,34379.157803418064
2022,34190.0,20164.061616311956
2023,34200.0,21017.03959665519
2024,34210.0,18638.815606627475
2025,34220.0,16612.992663915633
2026,34230.0,21491.77419354839
2027,34240.0,23862.432835820895
2028,34250.0,23370.016972034715
2029,34260.0,18542.469174503654
2030,34270.0,30769.08382628769
2031,34280.0,27377.286746987953
2032,34290.0,23445.551181102364
2033,34300.0,21111.440017838562
2034,34310.0,21838.397068403912
2035,34320.0,21280.941545408932
2036,34330.0,18161.9023255814
2037,34340.0,21175.925919014742
2038,34350.0,21202.93389255043
2039,34360.0,20309.93504950495
2040,34370.0,22996.98383241951
2041,34380.0,26262.186516264424
2042,34390.0,18661.99135577798
2043,34400.0,21761.521612932032
2044,34410.0,24534.441061565405
2045,34420.0,23176.750417641164
2046,34430.0,33777.786814761734
2047,34440.0,23741.728460922914
2048,34450.0,20464.01740812379
2049,34460.0,19883.369575816672
2050,34470.0,31396.691709353065
2051,34480.0,23390.400876232205
2052,34490.0,24086.17793744717
2053,34500.0,18975.699712970036
2054,34510.0,20991.129318854888
2055,34520.0,17806.531862745098
2056,34530.0,20015.508339651253
2057,34540.0,25667.861670973296
2058,34550.0,20701.39738292011
2059,34560.0,24328.17043527416
2060,34570.0,29626.74173245146
2061,34590.0,22217.09708236509
2062,34600.0,19868.794916485112
2063,34610.0,16590.718974358973
2064,34620.0,21152.35649717514
2065,34630.0,19225.19412822049
2066,34650.0,19404.21120186698
2067,34660.0,26433.462132921173
2068,34670.0,29453.600106213486
2069,34680.0,29758.32285714286
2070,34690.0,25955.47552275523
2071,34700.0,19003.004263322888
2072,34710.0,21494.25
2073,34720.0,22595.386257505
2074,34725.0,23083.431058176822
2075,34730.0,32604.437593534876
2076,34740.0,28379.9912626832
2077,34750.0,26096.693881566003
2078,34760.0,27258.02627589692
2079,34770.0,24073.317137809187
2080,34790.0,28287.67215273206
2081,34800.0,21430.36877846791
2082,34810.0,21691.439194422932
2083,34820.0,40073.543448275865
2084,34830.0,32760.660447761198
2085,34850.0,20993.048387096773
2086,34880.0,27337.934210526317
2087,34920.0,30402.797968180945
2088,34970.0,31268.07663979297
2089,34980.0,44865.61413193486
2090,34990.0,28878.709881551193
2091,35000.0,25205.64628330752
2092,35111.0,22459.0173448966
2093,35113.0,26895.052675585284
2094,35114.0,22575.141856392296
2095,35120.0,21829.641739464343
2096,35130.0,23248.474444909927
2097,35131.0,28781.411446740854
2098,35132.0,27779.667379679147
2099,35133.0,26526.756687785986
2100,35134.0,22432.006304176517
2101,35135.0,28294.6199619443
2102,35136.0,22094.434357739698
2103,35137.0,28425.759490379613
2104,35140.0,25357.01945044767
2105,35150.0,26697.721178564367
2106,35160.0,27507.527421834955
2107,35170.0,32996.4922250811
2108,35190.0,24152.993607670793
2109,35200.0,25205.64628330752
2110,35210.0,22407.063762376234
2111,35220.0,28913.66999999999
2112,35230.0,29191.02336894315
2113,35235.0,37297.67510853835
2114,35240.0,24006.876761536336
2115,35250.0,29962.848367377366
2116,35260.0,29172.24805960882
2117,35270.0,23042.440565253528
2118,35290.0,21828.026921648718
2119,35300.0,21340.476952935467
2120,35310.0,28106.35931083735
2121,35320.0,25833.633986928104
2122,35330.0,21872.57570609471
2123,35340.0,29566.601864181095
2124,35350.0,29856.756434801107
2125,35360.0,25484.146635022887
2126,35370.0,25509.176565008023
2127,35380.0,23568.981418197352
2128,35390.0,20953.965692934784
2129,35400.0,26227.13772772441
2130,35410.0,32905.200581763
2131,35420.0,20348.449945235494
2132,35430.0,27227.78150009306
2133,35440.0,24191.38218978102
2134,35450.0,24578.541653666147
2135,35460.0,21742.62100161551
2136,35470.0,23908.87489404984
2137,35480.0,22269.15310122204
2138,35490.0,23670.43302280758
2139,35500.0,27536.204110868886
2140,35510.0,37925.761987984704
2141,35520.0,33160.18214730173
2142,35530.0,30551.013719512193
2143,35540.0,22136.96355140187
2144,35550.0,20720.78981601933
2145,35560.0,20043.58068315665
2146,35580.0,28189.402299899604
2147,35590.0,28588.157937277723
2148,35600.0,23599.594511473857
2149,35610.0,20411.357950765138
2150,35620.0,20744.18759342302
2151,35630.0,27798.900555408625
2152,35640.0,20334.631126831733
2153,35650.0,30583.537253141832
2154,35660.0,19863.115071283097
2155,35680.0,24995.20454545454
2156,35690.0,32280.033028605132
2157,35700.0,25205.64628330752
2158,35720.0,22682.625169514507
2159,35730.0,25446.41128433556
2160,35740.0,36616.93882072256
2161,35750.0,24060.490939044485
2162,35760.0,43164.10830051499
2163,35770.0,32983.27159880834
2164,35780.0,31447.60592913955
2165,35800.0,31194.63210080562
2166,35830.0,34714.347761194025
2167,35850.0,27977.194981549816
2168,35870.0,32433.274826789842
2169,35890.0,31130.35215453195
2170,35960.0,32619.161839863715
2171,36000.0,21449.34706644457
2172,36100.0,22102.991797095987
2173,36110.0,21853.70896739131
2174,36120.0,24209.821619481292
2175,36130.0,23923.049658892596
2176,36140.0,18317.84583714547
2177,36150.0,21012.886026541764
2178,36160.0,18439.341463414636
2179,36170.0,19045.209777777774
2180,36180.0,18941.26976160602
2181,36190.0,18818.664756446993
2182,36200.0,21564.691600880033
2183,36210.0,20765.25306339904
2184,36220.0,18781.80081001473
2185,36230.0,20590.743566726513
2186,36240.0,18828.501357466062
2187,36250.0,25169.76279562301
2188,36260.0,23714.21191247974
2189,36270.0,21364.440129449835
2190,36290.0,18436.975916230364
2191,36300.0,20835.393972517177
2192,36310.0,17410.7602663707
2193,36320.0,21630.362189688098
2194,36330.0,30750.252093023257
2195,36340.0,19667.25900681597
2196,36350.0,26252.72596153846
2197,36360.0,20003.898076923077
2198,36370.0,20022.64389959136
2199,36400.0,21038.326045883947
2200,36500.0,21127.55026037557
2201,36600.0,20551.17156862745
2202,36700.0,19210.06086142322
2203,36800.0,19719.31241360243
2204,37000.0,22429.776900882553
2205,37100.0,22429.776900882553
2206,37110.0,22183.268390433095
2207,37120.0,20266.52520403264
2208,37130.0,23695.33677200313
2209,37140.0,25135.58800393313
2210,37150.0,25669.82315978456
2211,37160.0,20839.76321780926
2212,37170.0,27979.595889352495
2213,37190.0,25016.353636512886
2214,37200.0,22429.776900882553
2215,37210.0,32343.6821624445
2216,37220.0,21754.14241745943
2217,37230.0,35336.5685909373
2218,37240.0,21998.086834016394
2219,37250.0,31250.398217366306
2220,37260.0,28353.89344591878
2221,37270.0,29979.48698064883
2222,37290.0,20149.812328767126
2223,37300.0,22995.449524422183
2224,37310.0,26458.766101694917
2225,37320.0,28130.741630901288
2226,37330.0,20636.810881582776
2227,37340.0,22350.13702548102
2228,37350.0,19919.181123840703
2229,37360.0,28216.9280431741
2230,37370.0,22268.61540592962
2231,37380.0,29351.849662507673
2232,37390.0,32689.97605979213
2233,37400.0,24531.375624375625
2234,37420.0,26833.49302325581
2235,37460.0,21527.05764340209
2236,37500.0,23733.164622897446
2237,37510.0,32751.58408848614
2238,37520.0,21468.270833333336
2239,37530.0,27069.60331173506
2240,37540.0,34663.286161300086
2241,37550.0,37075.32008776207
2242,37600.0,21505.443819639695
2243,37700.0,20979.520501608775
2244,37800.0,21763.645928383794
2245,38000.0,23954.098303393217
2246,38070.0,22851.887622149836
2247,38080.0,27005.797631553814
2248,38090.0,23344.506443086073
2249,38100.0,23954.098303393217
2250,38110.0,25900.846875916694
2251,38112.0,26991.907296650716
2252,38113.0,33597.18926174496
2253,38114.0,25685.7868852459
2254,38118.0,25756.17395348837
2255,38119.0,26900.172820109976
2256,38120.0,31436.211848862804
2257,38121.0,31956.34296415195
2258,38122.0,27227.785438144332
2259,38130.0,21095.850017686593
2260,38134.0,31691.203164029972
2261,38138.0,36543.27872127872
2262,38140.0,27692.960359922177
2263,38142.0,23022.01298701299
2264,38144.0,25694.19365079365
2265,38150.0,25928.7761182884
2266,38160.0,23114.505112980372
2267,38170.0,29861.81229355163
2268,38180.0,38351.26534653465
2269,38190.0,31411.659057071956
2270,38200.0,26824.52359513772
2271,38210.0,28054.17852471881
2272,38220.0,24935.64722803347
2273,38230.0,24213.28594272423
2274,38240.0,42997.00603422693
2275,38250.0,30585.809592129535
2276,38260.0,24064.248876662085
2277,38270.0,22755.342152404573
2278,38280.0,33381.620969789285
2279,38290.0,27817.36541072641
2280,38300.0,26263.406989081697
2281,38320.0,33556.903225806454
2282,38330.0,51055.195074739226
2283,38340.0,31227.627563091486
2284,38350.0,21821.06364808251
2285,38360.0,30622.3673870334
2286,38370.0,27240.42180974478
2287,38380.0,23703.83316782522
2288,38390.0,24974.70623987034
2289,38400.0,21625.085907229048
2290,38410.0,40148.754131534566
2291,38420.0,29642.93438703679
2292,38430.0,28974.34073085266
2293,38440.0,26746.80112359551
2294,38450.0,30491.007668711656
2295,38460.0,31264.614463297345
2296,38470.0,25365.83405069345
2297,38480.0,24912.51151966488
2298,38490.0,24594.020486111112
2299,38500.0,28423.13061024159
2300,38510.0,24751.94029850746
2301,38520.0,25179.906818181815
2302,38530.0,28899.45319092827
2303,38540.0,32753.47690568475
2304,38550.0,23290.948119708606
2305,38560.0,33107.38373026492
2306,38570.0,28267.23605213062
2307,38580.0,25029.216832637325
2308,38590.0,25061.5811597327
2309,38600.0,21355.05852634852
2310,38610.0,31601.807831762144
2311,38620.0,25391.912826899126
2312,38630.0,25028.423287172012
2313,38640.0,39349.17546728972
2314,38650.0,27497.791758646068
2315,38660.0,34204.96827352533
2316,38670.0,24234.80058842759
2317,38680.0,21674.243023845764
2318,38690.0,26344.953761655386
2319,38700.0,46481.57683063611
2320,38710.0,22062.065732758623
2321,38730.0,25710.97625698324
2322,38740.0,23281.835443037977
2323,38750.0,29236.683192261185
2324,38760.0,32783.87079198288
2325,38770.0,24363.578135479547
2326,38780.0,27399.705921139386
2327,38790.0,29120.41405328932
2328,38800.0,23395.709404340465
2329,38830.0,26757.793724578733
2330,38840.0,24999.58648431215
2331,38850.0,29215.427613321
2332,38860.0,26518.800806451614
2333,38870.0,23382.283743842363
2334,38880.0,26991.907296650716
2335,38890.0,28131.003866335268
2336,38920.0,36941.557979606354
2337,38930.0,22065.692607003893
2338,38940.0,19518.22751322751
2339,38950.0,28860.462479608483
2340,38960.0,34768.72478013451
2341,38970.0,19697.37616387337
2342,38980.0,21406.62520729685
2343,1410.0,35838.649006622516
2344,1590.0,29366.6703539823
2345,39000.0,21202.07642335108
2346,39100.0,23670.037551020407
2347,39110.0,21978.546691568838
2348,39120.0,23251.557702349866
2349,39130.0,23683.218716577543
2350,39140.0,23606.55844700944
2351,39150.0,28754.41945459657
2352,39160.0,23089.752326096594
2353,39170.0,25600.748333333333
2354,39190.0,22891.621763165556
2355,39200.0,22560.937164509
2356,39210.0,28831.791430514622
2357,39220.0,42646.42208654101
2358,39230.0,23474.91720360825
2359,39240.0,22232.818713450288
2360,39250.0,27456.388643880924
2361,39260.0,25484.18015564202
2362,39270.0,24180.170072739875
2363,39290.0,24831.861255497803
2364,39300.0,24114.869929032942
2365,39310.0,32928.23463203464
2366,39320.0,21399.393745557925
2367,39330.0,23736.586934673367
2368,39350.0,25575.96173044925
2369,39360.0,27646.420580474933
2370,39370.0,23334.784782608698
2371,39380.0,23712.278860569713
2372,39400.0,34574.22455390802
2373,39410.0,24464.325148179512
2374,39460.0,53458.467826086955
2375,39500.0,25429.55231092437
2376,39520.0,25368.491525423728
2377,39570.0,27420.743027349043
2378,39600.0,24255.53865030675
2379,39700.0,24715.122707352697
2380,39800.0,24390.076067527305
2381,40000.0,22713.636848115722
2382,40090.0,27446.186970684037
2383,40100.0,20472.26167567947
2384,40110.0,20957.29593956563
2385,40120.0,23781.0607966457
2386,40130.0,26326.33117804763
2387,40140.0,25578.698030634572
2388,40150.0,37510.533281331256
2389,40160.0,24519.545019157085
2390,40170.0,23157.098641464854
2391,40180.0,26590.20899952131
2392,40190.0,22031.034859675034
2393,40200.0,23640.66781502584
2394,40210.0,21245.262626262625
2395,40220.0,24353.65675895765
2396,40230.0,25657.440985632627
2397,40240.0,20176.171045852654
2398,40250.0,22068.579650845615
2399,40260.0,23625.919132149902
2400,40270.0,23677.526558891455
2401,40280.0,26455.669916796673
2402,40290.0,23047.233432245306
2403,40300.0,22656.963210296257
2404,40310.0,20429.78315018315
2405,40320.0,21557.80694371384
2406,40330.0,21720.175304191074
2407,40350.0,24360.41262509623
2408,40360.0,22571.86075949367
2409,40370.0,21279.12673879444
2410,40380.0,23781.48810114031
2411,40390.0,26604.365030199784
2412,40400.0,22026.582231404962
2413,40410.0,21618.72451558551
2414,40420.0,22005.078566505857
2415,40430.0,21073.697211155377
2416,40440.0,27483.826734241367
2417,40460.0,28075.402486069437
2418,40465.0,22680.8432108027
2419,40480.0,22915.663837011885
2420,40500.0,23540.195367573015
2421,40510.0,33208.26208459214
2422,40530.0,25935.466793168882
2423,40550.0,25777.79513888889
2424,40560.0,31044.0727482679
2425,40600.0,26628.092929987397
2426,40630.0,21689.623352165723
2427,40660.0,29283.87348484849
2428,40700.0,21626.803271375466
2429,40800.0,23222.769765824254
2430,40990.0,23685.089146670904
2431,41000.0,22470.47539852095
2432,41100.0,25104.8661171411
2433,41110.0,21639.94549707602
2434,41120.0,28754.66047714185
2435,41130.0,20890.91355960542
2436,41140.0,23874.53375527426
2437,41150.0,26221.477558348295
2438,41160.0,23318.63542547792
2439,41170.0,22863.86546003017
2440,41190.0,28554.19075630252
2441,41200.0,22542.179029860832
2442,41210.0,23951.263081919882
2443,41220.0,26535.771573604066
2444,41230.0,23977.52389078498
2445,41240.0,24589.997174143413
2446,41250.0,27997.00436781609
2447,41260.0,29502.18171641791
2448,41270.0,22160.542296918768
2449,41290.0,22368.804964539006
2450,41300.0,23642.748225343606
2451,41310.0,24074.063771517995
2452,41320.0,21997.307380073802
2453,41330.0,28581.247348484852
2454,41350.0,29939.802888325437
2455,41360.0,23218.021398547957
2456,41370.0,24095.333514394355
2457,41400.0,23435.289075821307
2458,41500.0,26836.236233813383
2459,41600.0,24995.80283444946
2460,41700.0,25547.402775727158
2461,41800.0,22936.251482799522
2462,42000.0,20703.812358847666
2463,42100.0,20703.812358847666
2464,42110.0,24434.344540315382
2465,42111.0,16564.550200803216
2466,42114.0,22692.60575296108
2467,42120.0,25889.906272793585
2468,42122.0,21550.352272727272
2469,42123.0,25433.08067940552
2470,42130.0,21690.51566012288
2471,42131.0,25207.121212121212
2472,42140.0,24161.703998672638
2473,42150.0,16733.336221419977
2474,42152.0,21758.654097729894
2475,42153.0,25839.581846882396
2476,42155.0,27885.163552479815
2477,42160.0,25586.79317996029
2478,42170.0,31564.400916380295
2479,42190.0,23795.323152930607
2480,42210.0,27792.586184800715
2481,42220.0,21398.18628481345
2482,42230.0,20882.214854111407
2483,42240.0,26345.666874415707
2484,42260.0,21264.75352494577
2485,42270.0,33524.24244136762
2486,42290.0,32401.74764321972
2487,42300.0,20435.427581451473
2488,42310.0,20412.76767676768
2489,42320.0,26283.81209423113
2490,42330.0,34318.98355311898
2491,42340.0,29740.74640383591
2492,42350.0,26387.639477124187
2493,42360.0,24293.07285276074
2494,42370.0,27090.360478231447
2495,42380.0,23447.12179188054
2496,42390.0,28515.95589933041
2497,42400.0,21563.85588011176
2498,42410.0,28687.913382899627
2499,42420.0,21829.79708431836
2500,42430.0,19728.24872231687
2501,42440.0,19914.994638069707
2502,42450.0,23065.824572127138
2503,42460.0,25381.943796394484
2504,42470.0,23231.370015143868
