,postal_code,med_std_living,population,nb_unemployed,labour_force,unemployment_rate,average_tax_revenue,nb_debtors,payeurs,payer_rate,debtor_ratio,dep
1151,2700,20288.0,18298.0,1644.7529006875345,7731.417342371368,21.27,19728.82578847876,8289,3677,44.35999517432742,45.300032790468904,02
1152,27000,16822.0,49426.0,4958.080080411545,22507.70787567316,22.03,19501.355403954705,27248,11340,41.61773341162654,55.128879537085744,27
1153,27100,18924.0,16978.0,1665.7449638380835,7597.988102655629,21.92,19760.090254837192,7979,3259,40.844717383130714,46.99611261632701,27
1154,27110,22099.0,15078.0,806.4057437538808,7335.155992275296,10.99,27030.46767689111,3929,2010,51.158055484856206,26.05783260379361,27
1155,27120,24095.0,16292.0,838.2208693809689,7973.55865271998,10.51,30529.356983738024,4279,2287,53.44706707174574,26.264424257304203,27
1156,27130,20556.0,10655.0,704.8984929653689,4548.904825921226,15.5,21850.65187489766,3656,1693,46.3074398249453,34.312529328953545,27
1157,27140,21266.0,13284.0,1117.4887924743964,6088.864862605153,18.35,21531.99273051907,5420,2558,47.195571955719565,40.8009635651912,27
1158,27150,20606.0,11702.0,802.7275182846623,5641.187071533871,14.23,23683.72623083132,2924,1522,52.051983584131314,24.987181678345586,27
1159,27160,19204.0,8402.0,562.8188697724768,3760.477503330013,14.97,22680.38168155395,3119,1515,48.5732606604681,37.122113782432756,27
1160,27170,20513.0,9869.0,574.9669895930359,4629.392397620118,12.42,24562.310371075167,2792,1353,48.459885386819494,28.290606951058873,27
1161,27180,23026.0,13699.0,576.054314071171,6320.222201031823,9.11,29138.129288389515,3413,1877,54.99560503955465,24.914227315862476,27
1162,27190,21204.0,17025.0,1163.1310236057805,8234.443795775314,14.13,24346.554777550362,5361,2558,47.71497854877821,31.48898678414097,27
1163,2720,23488.0,2117.0,106.89745945753876,958.7667100853132,11.15,31276.77661431065,688,381,55.37790697674418,32.49881908360888,02
1164,27200,19066.0,23797.0,2125.935249233265,10800.597592843664,19.68,23976.69012575021,10156,4715,46.42575817250886,42.67764844308106,27
1165,27210,21070.0,13203.0,667.3285180838328,6305.760810887254,10.58,28036.71107363688,3493,1678,48.03893501288291,26.45610846019844,27
1166,27220,21937.0,14133.0,748.7521434405336,6801.559889974462,11.01,26687.2227756091,3478,1807,51.955146635997686,24.609070968654922,27
1167,27230,20478.0,6658.0,375.56879077406717,3019.6975779269264,12.44,22723.442151997915,1823,915,50.19199122325837,27.38059477320517,27
1168,27240,21633.0,8725.0,465.9444865178338,4212.5105557965635,11.06,26719.33886530297,1975,988,50.0253164556962,22.636103151862464,27
1169,27250,19796.0,5486.0,391.11477061935346,2400.439542259605,16.29,20617.86070426925,1846,864,46.803900325027094,33.649289099526065,27
1170,27260,19754.0,5235.0,272.74889321724646,2286.758385017155,11.93,23166.131498470957,1624,787,48.46059113300493,31.02196752626552,27
1171,27270,19812.0,4309.0,259.61353262877435,1944.2432826213378,13.35,23568.777356230028,1191,552,46.34760705289673,27.63982362497099,27
1172,27290,20645.0,7404.0,455.89477788664595,3495.0312366000776,13.04,24267.713034776083,1996,969,48.547094188376754,26.958400864397625,27
1173,27300,21147.0,17325.0,1176.1239486955271,7609.542405200072,15.46,23931.909447275586,6744,3077,45.62574139976275,38.92640692640693,27
1174,27310,22984.0,11741.0,461.4272966205925,5590.242609581259,8.25,29574.109671302147,2630,1454,55.2851711026616,22.400136274593304,27
1175,27320,21146.0,7061.0,440.8618403715226,3460.8817338044078,12.74,24282.97543500512,2079,1031,49.591149591149595,29.44342161166973,27
1176,27330,18177.0,6687.0,406.046112510365,2808.0770573395343,14.46,22062.270169851377,1393,601,43.144292893036614,20.831464034694182,27
1177,27340,23068.0,7452.0,379.47439602340563,3608.551947213318,10.52,27706.029376062157,2151,1158,53.835425383542535,28.86473429951691,27
1178,27350,21140.0,6951.0,342.2321885154261,3365.659897857281,10.17,24992.14082191781,1421,714,50.24630541871922,20.44310171198389,27
1179,27360,19687.0,1168.0,94.85024829495426,588.5422318906323,16.12,22251.77689873417,499,261,52.30460921843687,42.722602739726035,27
1180,27370,23280.0,16029.0,643.1737647308762,7591.003727225034,8.47,30574.896424622188,2748,1545,56.222707423580786,17.143926632977728,27
1181,27380,21023.0,8770.0,533.2502295237612,4236.818292412738,12.59,24340.013088452604,2250,1061,47.155555555555566,25.655644241733178,27
1182,27390,20010.0,1752.0,97.61483247069506,705.6824052518805,13.83,22043.812602291317,579,254,43.86873920552677,33.04794520547945,27
1183,27400,23223.0,31743.0,2235.9134467868257,15027.629851763568,14.88,24207.51152737752,10846,4987,45.98008482389821,34.168163059572194,27
1184,27410,21875.0,438.0,23.838398813936248,183.7237459846801,12.98,22989.810829573067,622,292,46.94533762057878,142.0091324200913,27
1185,27420,21238.0,2553.0,165.3495605417677,1314.4882051365448,12.58,29424.564770390683,632,326,51.58227848101266,24.75518997258128,27
1186,27430,23101.0,5405.0,271.85190615967616,2666.8628671832266,10.19,29859.580110497238,1172,665,56.740614334470976,21.6836262719704,27
1187,27440,20304.0,2648.0,144.18710449188194,1233.0430060066803,11.69,24002.849650349654,704,393,55.82386363636363,26.586102719033235,27
1188,27450,19830.0,2965.0,167.9830238937943,1336.2376171214094,12.57,23261.617834394907,784,362,46.1734693877551,26.44182124789207,27
1189,27460,20840.0,4422.0,266.16185758746343,2207.8377050997883,12.06,24539.761525565802,1202,600,49.916805324459226,27.182270465852557,27
1190,27470,20068.0,2737.0,219.7307929570581,1246.4640835958328,17.63,22044.83523447402,1150,561,48.78260869565217,42.01680672268908,27
1191,27480,21003.0,2280.0,120.15540568672093,1024.713894540269,11.73,27884.20144404332,592,289,48.817567567567565,25.964912280701753,27
1192,27490,22662.0,3675.0,185.22364393877467,1831.777693284776,10.11,30982.610690872418,794,444,55.91939546599496,21.605442176870753,27
1193,27500,21328.0,22087.0,1622.3046889918155,10088.566445380908,16.08,22532.36878079796,7930,3490,44.010088272383356,35.903472630959385,27
1194,27510,24072.0,1877.0,105.84841074075486,936.736712578548,11.3,30435.635191044046,893,445,49.83202687569989,47.575919019712316,27
1195,27520,22412.0,7718.0,338.04114023510687,3726.370091978057,9.07,28111.970978848993,1629,877,53.83670963781461,21.1065042757191,27
1196,27530,20867.0,4903.0,277.02178454529894,2350.068678089297,11.79,23871.182980277583,1600,835,52.1875,32.63308178666123,27
1197,27540,20676.0,2742.0,162.36652157358472,1331.4062551383972,12.2,23279.132099553288,1109,556,50.13525698827773,40.444930707512775,27
1198,27550,20129.0,2397.0,167.47074206418122,1107.5087455254318,15.12,24382.18359668924,538,277,51.486988847583646,22.444722569879016,27
1199,27560,20047.0,2915.0,149.0532922782969,1280.6396417818055,11.64,23600.87317961165,840,390,46.42857142857143,28.816466552315607,27
1200,27570,21337.0,1923.0,136.0813946175465,868.660353640398,15.67,23010.886032562124,652,305,46.77914110429448,33.90535621424857,27
1201,27580,20488.0,1647.0,97.89152512051363,726.3472623576721,13.48,22960.322994652408,474,239,50.42194092827003,28.77959927140255,27
1202,27590,19424.0,2452.0,162.86697494819592,1112.0930359258014,14.65,22435.192995529058,713,379,53.15568022440392,29.07830342577488,27
1203,2760,22817.0,1831.0,87.12049747216625,838.4809777800876,10.39,30800.46884576098,404,264,65.34653465346534,22.064445658110323,02
1204,27600,22505.0,13559.0,979.6696572425675,6653.35815571343,14.72,24485.614708156158,4405,2081,47.24177071509647,32.487646581606306,27
1205,27610,20385.0,3229.0,188.53290083410567,1511.2557924003709,12.48,24593.66569257744,822,428,52.068126520681275,25.456797770207487,27
1206,27620,23534.0,5015.0,289.13919616860915,2326.217139021238,12.43,27901.76878191101,1126,566,50.266429840142095,22.452642073778662,27
1207,27630,22521.0,6530.0,302.94725399740526,3272.374550962275,9.26,29973.23495788207,745,426,57.18120805369128,11.408882082695255,27
1208,27640,24547.0,2447.0,129.20086862106405,1215.557003257329,10.63,31280.2594887684,691,357,51.6642547033285,28.238659583163056,27
1209,27650,23146.0,2002.0,97.67793096238407,956.2185425198511,10.22,29244.65774378585,306,161,52.614379084967325,15.284715284715285,27
1210,27660,21239.0,1776.0,98.26489313714212,861.9624517072801,11.4,27840.46483516484,444,246,55.405405405405396,25.0,27
1211,27670,23598.0,5132.0,188.1661518512251,2278.504155002761,8.26,30557.33866666667,909,496,54.56545654565458,17.712392829306317,27
1212,27680,20930.0,4304.0,251.60276422943463,1997.958084219473,12.59,24297.002135839386,1021,447,43.780607247796276,23.72211895910781,27
1213,27690,19779.0,2049.0,187.37303149606308,971.1013779527552,19.29,23669.836698858653,1010,434,42.97029702970297,49.29233772571987,27
1214,27700,21085.0,12482.0,897.8364327439743,5803.773353471763,15.47,22870.69997173545,4163,1960,47.08143165986068,33.352026918763016,27
1215,27710,23130.0,917.0,45.20731688497376,418.2225734374232,10.81,26065.3034623218,151,73,48.34437086092715,16.466739367502726,27
1216,27720,20830.0,1035.0,54.00780286121604,476.214565780332,11.34,25943.332699619765,237,137,57.80590717299579,22.89855072463768,27
1217,27730,22833.0,2133.0,109.34115573435636,1016.3022901384368,10.76,28386.58355437666,541,292,53.97412199630314,25.363338021565863,27
1218,27740,23079.0,1172.0,54.81143849069542,572.053295459769,9.58,30025.39375,236,118,50.0,20.13651877133106,27
1219,27750,21963.0,2331.0,147.2759402892061,1105.1871360766124,13.33,25477.6808,622,320,51.44694533762058,26.683826683826684,27
1220,27760,19063.0,227.0,12.32579185520364,81.14479638009063,15.19,24811.02083333333,73,35,47.94520547945205,32.158590308370044,27
1221,27770,22995.0,993.0,40.621881393603246,444.8591401397039,9.13,25151.957446808512,177,101,57.06214689265536,17.82477341389728,27
1222,27780,22016.0,1889.0,101.30436139918942,919.3818302982896,11.02,27988.108843537408,487,282,57.905544147843955,25.780836421386976,27
1223,27790,21879.0,545.0,20.822476622072912,252.80147647687212,8.24,26556.0761589404,110,62,56.36363636363636,20.183486238532108,27
1224,27800,20532.0,11489.0,801.9281496947502,5125.781785283229,15.64,22707.71158025457,3996,1799,45.02002002002003,34.7810949603969,27
1225,27810,22111.0,1566.0,97.0,788.0,12.31,28408.22613065326,382,207,54.18848167539267,24.393358876117496,27
1226,27820,19413.0,322.0,16.861842105263158,163.44078947368422,10.32,23871.062780269058,117,55,47.00854700854701,36.33540372670808,27
1227,27830,24002.0,1228.0,57.888717156105116,550.417310664606,10.52,30989.868421052637,239,145,60.66945606694561,19.462540716612374,27
1228,27850,19693.0,468.0,22.14193548387106,224.43870967742032,9.87,25314.286919831226,99,57,57.57575757575758,21.153846153846157,27
1229,27860,21040.0,645.0,39.32851100654971,334.65084311298807,11.75,25238.4,130,74,56.92307692307693,20.155038759689926,27
1230,27870,22302.0,672.0,45.0,358.0,12.57,27834.86740331492,179,92,51.396648044692746,26.636904761904763,27
1231,27890,20375.0,644.0,31.0,282.0,10.99,25693.580246913574,114,63,55.26315789473685,17.701863354037272,27
1232,2790,19946.0,777.0,56.0,368.0,15.22,26629.31903485255,166,78,46.98795180722892,21.364221364221365,02
1233,27910,21741.0,3684.0,183.0647014253577,1796.0483369859628,10.19,25303.10287443268,856,434,50.70093457943925,23.23561346362649,27
1234,27920,23693.0,1373.0,80.50381679389318,691.3282442748094,11.64,35052.79689703808,278,155,55.755395683453244,20.2476329206118,27
1235,27930,23783.0,21574.0,1063.403210726107,10868.518835960016,9.78,30404.9343857483,5133,2763,53.8281706604325,23.792528043014737,27
1236,27940,22710.0,11752.0,680.990530660513,5452.982144879326,12.49,27634.309758860654,2506,1315,52.474062250598564,21.324029952348532,27
1237,27950,24390.0,9304.0,526.6555799562194,4481.5363131231215,11.75,29745.178340200124,2619,1451,55.402825505918294,28.149183147033533,27
1238,2800,18708.0,12313.0,1094.3051489744412,5301.225826586942,20.64,19220.80895609189,6018,2507,41.658358258557655,48.875172581824096,02
1239,28000,20480.0,38875.0,2667.1737118479637,18328.284520054825,14.55,25544.365581511967,11971,5669,47.35611060061815,30.7935691318328,28
1240,2810,20965.0,2672.0,153.09029519039998,1319.771475533981,11.6,25947.844955991874,577,297,51.473136915077994,21.59431137724551,02
1241,28100,16136.0,30836.0,3048.5174321695563,12949.554597192002,23.54,18655.480207657365,8152,2808,34.44553483807655,26.43663250745881,28
1242,28110,17900.0,16107.0,1494.9836618598486,7472.740219740826,20.01,19696.950191968448,4551,2085,45.81410678971655,28.254796051406228,28
1243,28120,21944.0,11732.0,539.8928162359432,5674.181851039075,9.51,26689.2351997433,1404,667,47.50712250712251,11.967269007841802,28
1244,28130,24753.0,17712.0,751.8370388119971,8653.884086997865,8.69,32323.230065221964,2314,1342,57.994814174589465,13.064588979223124,28
1245,28140,20748.0,5320.0,269.0730429040126,2559.428306770775,10.51,24697.272075688066,808,405,50.12376237623762,15.187969924812029,28
1246,28150,21196.0,9175.0,446.8241250831141,4437.209927553407,10.07,25636.222180166544,1266,675,53.3175355450237,13.798365122615804,28
1247,28160,20022.0,9199.0,455.77609227885176,3900.3371126371776,11.69,22676.01683937824,1260,627,49.76190476190475,13.69714099358626,28
1248,28170,22106.0,11037.0,514.0168844538987,5455.357974116281,9.42,25739.860110803325,1598,796,49.812265331664584,14.47857207574522,28
1249,28190,21968.0,14713.0,617.3632470029954,7125.89110657211,8.66,27879.10497657338,1560,794,50.89743589743589,10.602868211785497,28
1250,2820,20159.0,4127.0,286.7808265622512,2022.1609737836445,14.18,22626.45894122552,1063,512,48.165569143932274,25.757208626120672,02
1251,28200,20930.0,22665.0,1305.9689655491588,9283.522099283397,14.07,22646.14124429498,4996,2438,48.79903923138511,22.04279726450475,28
1252,28210,24182.0,14510.0,692.8894236774132,7179.625670163997,9.65,29276.577145055788,1815,977,53.82920110192837,12.508614748449345,28
1253,28220,20035.0,5765.0,261.4486021529296,2413.0305831266423,10.83,24531.951376146797,1081,399,36.910268270120255,18.7510841283608,28
1254,28230,24794.0,6801.0,373.14789696579743,3727.080117444427,10.01,27723.88693908248,1559,793,50.86593970493906,22.92309954418468,28
1255,28240,20037.0,10864.0,605.6281109560562,4814.212444214076,12.58,21928.63164893617,1862,942,50.59076262083779,17.13917525773196,28
1256,28250,19911.0,5772.0,340.03013546877406,2431.5015578179323,13.98,23783.63842153564,872,483,55.389908256880744,15.107415107415106,28
1257,28260,23890.0,11906.0,540.622039437361,5781.015084793894,9.35,31260.605164903543,1718,950,55.29685681024446,14.429699311271627,28
1258,28270,20928.0,5640.0,333.972186632571,2653.4973171742568,12.59,23791.58948064837,936,467,49.89316239316239,16.595744680851062,28
1259,28290,19083.0,4134.0,230.83612600601865,1712.9262125104894,13.48,21107.585227272724,560,267,47.67857142857143,13.546202225447507,28
1260,2830,17058.0,3850.0,368.46726370820465,1595.6458426712973,23.09,17254.659314875647,1438,601,41.794158553546595,37.350649350649356,02
1261,28300,23629.0,33915.0,1960.9347877754328,16440.853885347904,11.93,28965.753028680905,5545,2808,50.64021641118125,16.34969777384638,28
1262,28310,21454.0,9722.0,527.8865733207139,4774.312278393055,11.06,24826.975726299697,1399,729,52.108649035025024,14.390043200987453,28
1263,28320,23982.0,7317.0,357.88418383494485,3701.775970682516,9.67,30804.58663827521,988,578,58.502024291497975,13.502801694683615,28
1264,28330,19364.0,4262.0,195.73683103488662,1834.775451176362,10.67,21823.93893442623,513,244,47.563352826510716,12.036602534021585,28
1265,28340,20031.0,2170.0,131.86348783335765,999.0870441731627,13.2,23382.978295819932,297,157,52.861952861952865,13.686635944700464,28
1266,28350,21046.0,4767.0,334.8187919463087,2112.986577181208,15.85,23438.266717615592,879,442,50.28441410693971,18.4392699811202,28
1267,28360,22267.0,5577.0,209.3375878297075,2844.984225736305,7.36,29223.10212765957,533,293,54.971857410881796,9.557109557109555,28
1268,28380,19461.0,3958.0,323.9990479319028,1845.9049686507028,17.55,21600.232038834954,838,416,49.64200477326969,21.172309247094493,28
1269,2840,20848.0,5496.0,342.5406228217713,2669.602941780746,12.83,24967.41908997605,1306,666,50.995405819295556,23.762736535662302,02
1270,28400,21186.0,14246.0,847.8038235828891,6043.362184920264,14.03,23269.37636080871,2606,1223,46.93016116653875,18.29285413449389,28
1271,28410,24764.0,9946.0,490.8937652197872,5202.6421945444,9.44,32836.903614457835,1014,619,61.045364891518744,10.195053287753868,28
1272,28480,19526.0,5004.0,250.7896399924707,2163.334326906659,11.59,22573.793139656984,660,314,47.57575757575758,13.189448441247006,28
1273,2850,21550.0,2950.0,160.8082306802779,1390.4317086644824,11.57,29128.400239664472,723,371,51.31396957123098,24.50847457627119,02
1274,28500,23065.0,27298.0,1805.8351865671304,12396.463126666558,14.57,25845.65264576536,4571,1981,43.33843797856049,16.744816470071065,28
1275,2860,20619.0,4304.0,212.76192469252797,2044.4370984100094,10.41,28682.117940837485,1267,708,55.88003157063932,29.437732342007433,02
1276,28600,23483.0,6659.0,287.4934688767599,3044.741958356141,9.44,32146.134961094718,1266,690,54.50236966824645,19.01186364318967,28
1277,28630,24254.0,16838.0,574.6774865913059,8427.921601868022,6.82,33917.243237073395,1979,1210,61.14199090449722,11.753177336975886,28
1278,2870,21937.0,3734.0,267.5949843819369,1727.392235463747,15.49,26758.875840662182,1111,511,45.994599459946,29.75361542581682,02
1279,28700,22745.0,17746.0,880.3203411942802,9199.94242543641,9.57,27689.70550496689,2528,1368,54.1139240506329,14.245463766482587,28
1280,2880,20541.0,9902.0,697.2069639390493,4544.967091837182,15.34,24166.96484804101,2557,1394,54.517012123582326,25.823066047263175,02
1281,28800,20786.0,11217.0,566.157313475204,5066.175666836672,11.18,23718.497886866066,1901,1003,52.761704366123105,16.947490416332354,28
1282,29000,20206.0,63508.0,4779.260341251858,30207.369039467187,15.82,23701.725820968448,14364,7802,54.316346421609595,22.617622976632862,29
1283,29100,20391.0,18504.0,1254.2259125359706,7763.070899396073,16.16,22175.96994327322,2666,1579,59.22730682670667,14.407695633376566,29
1284,29120,21308.0,18317.0,996.5781693083335,7915.745259934041,12.59,25680.615418894828,1949,1073,55.05387378142638,10.640388709941584,29
1285,29140,19841.0,15091.0,720.2076643171488,6835.264923248016,10.54,22616.59510069486,1537,827,53.80611581001952,10.18487840434696,29
1286,29150,19673.0,9825.0,510.9078205442,4872.006904313374,10.49,21723.87438142368,978,529,54.08997955010225,9.954198473282442,29
1287,29160,20192.0,9773.0,478.6496944731845,4132.070404477453,11.58,24644.7773925104,845,406,48.04733727810651,8.646270336641766,29
1288,29170,22321.0,15898.0,788.0011857161808,6941.153166212135,11.35,30564.59265075377,1308,756,57.79816513761467,8.2274499937099,29
1289,29180,20529.0,6817.0,286.3897303898213,3129.0768556360936,9.15,25177.207080117114,444,241,54.27927927927928,6.513128942350007,29
1290,29190,18437.0,8198.0,442.41101137365507,3812.218453303177,11.61,20940.08221587162,732,354,48.360655737704924,8.929007074896319,29
1291,29200,19210.0,139163.0,11497.956937013567,65163.595566388496,17.64,21897.875311090615,32195,16697,51.86209038670601,23.13474127462041,29
1292,29217,22716.0,7083.0,343.0172373710311,2912.837717052361,11.78,32438.007789678682,492,272,55.28455284552846,6.946209233375687,29
1293,29233,19455.0,3770.0,205.0,1686.0,12.16,22945.83888149134,367,154,41.961852861035425,9.73474801061008,29
1294,29241,23104.0,1347.0,61.829327953792564,462.7556167514201,13.36,32607.773972602736,147,75,51.020408163265316,10.913140311804009,29
1295,29242,18400.0,846.0,41.0,293.0,13.99,20823.640794223822,56,27,48.214285714285715,6.619385342789598,29
1296,29246,18646.0,1290.0,67.29913887167484,554.1067094983928,12.15,21063.10379746836,88,32,36.36363636363637,6.821705426356589,29
1297,29250,19936.0,11926.0,610.2134490079786,5188.12541899933,11.76,25066.4175900277,1530,825,53.92156862745098,12.829112862653027,29
1298,29252,22764.0,1591.0,63.959798994974854,654.5885678391958,9.77,30125.93836344315,131,73,55.725190839694655,8.233815210559397,29
1299,29253,21601.0,470.0,13.0,163.0,7.98,29380.996677740863,25,17,68.0,5.319148936170213,29
1300,29260,20348.0,21045.0,1020.7231281339656,9608.355306924279,10.62,24414.984381893588,1655,887,53.595166163142004,7.8641007365169875,29
1301,29270,19569.0,12080.0,650.8410156797776,5066.251929994294,12.85,21126.69715869716,1268,615,48.50157728706625,10.496688741721853,29
1302,29280,22762.0,17530.0,730.8001769030847,7694.80594760991,9.5,31240.01172818213,1481,898,60.63470627954085,8.448374215630349,29
1303,29290,21476.0,14283.0,557.1163118747945,6767.717117894405,8.23,29422.46324762437,1043,652,62.511984659635665,7.302387453616188,29
1304,29300,20503.0,23468.0,1318.2186013436772,10904.489734028892,12.09,23798.339332748037,2761,1493,54.07461064831583,11.764956536560426,29
1305,29310,19203.0,2895.0,172.50696480823288,1283.7985827408124,13.44,21442.5907960199,209,104,49.76076555023924,7.219343696027634,29
1306,29340,20886.0,4165.0,223.6611978802377,1755.480989106568,12.74,26010.726920093097,267,143,53.55805243445693,6.410564225690278,29
1307,29350,21398.0,6874.0,346.7512214648259,2570.000872925492,13.49,25935.12637491224,417,213,51.07913669064749,6.066336921734071,29
1308,29360,21889.0,4315.0,199.0,1740.0,11.44,28569.344031734585,291,148,50.85910652920961,6.743916570104287,29
1309,29370,19469.0,5085.0,218.0680497006356,2462.1276789775493,8.86,22208.62396978022,436,200,45.87155963302752,8.574237954768929,29
1310,29380,19622.0,8270.0,388.2459091548426,3790.8761386882643,10.24,21848.43747359527,716,362,50.5586592178771,8.657799274486095,29
1311,29390,18261.0,6196.0,363.46807214457846,2678.88069938865,13.57,20059.42263951336,661,329,49.77307110438729,10.66817301484829,29
1312,29400,19465.0,19881.0,1225.7550456699496,9607.368358053343,12.76,23355.296815769525,2344,1161,49.53071672354949,11.790151400834965,29
1313,29410,19225.0,10488.0,527.9328094615529,4885.069436420788,10.81,22954.206327133663,1001,516,51.54845154845154,9.544241037376047,29
1314,29420,18902.0,6271.0,318.9759368195897,2904.7171557657593,10.98,23302.458165031738,631,353,55.94294770206022,10.062191038111942,29
1315,29430,18953.0,8058.0,384.15037538709197,3444.4754156287754,11.15,23461.219321148823,726,336,46.280991735537185,9.009679821295608,29
1316,29440,19084.0,5147.0,292.8960146460978,2561.951378040946,11.43,23379.5903975994,375,189,50.4,7.285797551972022,29
1317,29450,18391.0,3923.0,235.63165442579083,1811.5727358628892,13.01,21409.134905660376,342,163,47.66081871345029,8.717817996431304,29
1318,29460,21816.0,12091.0,480.81741151387087,5728.945674597799,8.39,28658.52762387209,729,408,55.9670781893004,6.029277975353569,29
1319,29470,23045.0,17045.0,805.1846087417125,7688.0353041374265,10.47,32137.28438681793,1501,964,64.2238507661559,8.806101496039895,29
1320,29480,23165.0,11470.0,542.1821874690136,5253.102800682686,10.32,32717.526900491983,1370,833,60.8029197080292,11.944202266782913,29
1321,29490,22245.0,14418.0,579.1283043716546,6534.428810399799,8.86,30582.333156287343,1473,869,58.99524779361847,10.216396171452349,29
1322,29500,22217.0,8290.0,340.79125135789036,3872.822575655163,8.8,28078.85829679206,702,417,59.401709401709404,8.468033775633293,29
1323,29510,20088.0,11400.0,541.5818627849524,5659.849742425259,9.57,22961.14325982424,1184,624,52.7027027027027,10.385964912280702,29
1324,29520,18240.0,5783.0,348.2368232868627,2425.8306783809257,14.36,20143.98900445765,735,331,45.03401360544217,12.709666263185198,29
1325,29530,17240.0,4041.0,265.0358958234849,1669.0831850615793,15.88,18535.03107113655,398,157,39.447236180904525,9.849047265528336,29
1326,29540,18474.0,1821.0,63.8030634373575,747.2462841896859,8.54,21038.00179694519,84,43,51.19047619047619,4.612850082372323,29
1327,29550,20165.0,5181.0,256.3619460010482,2256.648399615889,11.36,24010.417332906934,400,187,46.75,7.720517274657402,29
1328,29560,20199.0,3625.0,182.02261875630836,1507.598420827519,12.07,23415.386627906977,209,106,50.717703349282296,5.76551724137931,29
1329,29570,20564.0,3427.0,193.3349537551345,1157.0160401237265,16.71,23894.81102003643,326,180,55.214723926380366,9.512693317770644,29
1330,29590,20184.0,8436.0,451.65807765136327,3875.684498997688,11.65,23289.43798694462,739,399,53.99188092016238,8.760075865339022,29
1331,29600,20519.0,24833.0,1808.6393547829239,10598.598487828827,17.06,21948.01870792336,5693,2925,51.378886351659936,22.92513993476423,29
1332,29610,20978.0,5946.0,245.47329795230686,2775.3940348111473,8.84,25898.29084661043,504,290,57.53968253968254,8.476286579212916,29
1333,29620,20027.0,4238.0,187.59214139090648,1711.5267996366506,10.96,22094.883502736513,282,128,45.39007092198582,6.654082114204812,29
1334,29630,20833.0,3635.0,155.248204074191,1286.9151135729335,12.06,26348.14979423868,292,157,53.76712328767124,8.033012379642365,29
1335,29640,18703.0,4825.0,233.93145703403454,2007.9901968562565,11.65,22006.792071802534,354,193,54.51977401129944,7.336787564766839,29
1336,29650,18702.0,2642.0,156.0165011778619,1182.1811863632104,13.2,21097.8527027027,233,110,47.21030042918455,8.819076457229373,29
1337,29660,24557.0,3149.0,150.06414523188178,1177.5064662505984,12.74,35071.817199017205,271,149,54.98154981549815,8.605906637027626,29
1338,29670,21176.0,5097.0,219.03329830268467,2257.398279044525,9.7,26164.12294220665,393,227,57.76081424936387,7.710417892878161,29
1339,29680,22045.0,3354.0,116.99416589504642,1164.6799252928427,10.05,27210.554990757857,424,276,65.09433962264151,12.641621943947525,29
1340,29690,18056.0,4748.0,305.29410220625437,1832.9404580025405,16.66,18431.338170772862,377,163,43.23607427055703,7.940185341196293,29
1341,29700,21647.0,8207.0,372.1600799379485,3714.6370591726286,10.02,28006.30920464701,754,453,60.07957559681698,9.187279151943462,29
1342,29710,20019.0,12967.0,637.2472287607021,5967.567952776888,10.68,22960.701112877585,890,481,54.04494382022472,6.863576771805352,29
1343,29720,20186.0,7655.0,411.6345566568256,3380.224997894802,12.18,24330.09224752703,593,318,53.62563237774032,7.74657086871326,29
1344,29730,20713.0,5108.0,264.5523465443288,1810.3492413508234,14.61,24184.382775119615,513,248,48.34307992202729,10.043069694596712,29
1345,29740,21498.0,3440.0,179.0,1375.0,13.02,27341.86046511628,224,135,60.26785714285714,6.511627906976744,29
1346,29750,22657.0,4029.0,178.6497359818968,1378.5373397033031,12.96,29163.887510008008,283,161,56.8904593639576,7.024075452965998,29
1347,29760,20260.0,5457.0,285.3014146917896,1975.405737938739,14.44,24157.46211251436,442,216,48.868778280542976,8.099688473520251,29
1348,29770,19371.0,7050.0,287.11458913071704,2290.0141271510834,12.54,21952.390490865062,579,316,54.5768566493955,8.212765957446809,29
1349,29780,20077.0,4011.0,175.1739355873703,1377.7265253177038,12.71,23556.60664819945,300,168,56.00000000000001,7.479431563201198,29
1350,29790,19755.0,4434.0,195.52751953026103,1908.379037478364,10.25,21916.37686710073,241,129,53.52697095435685,5.435272891294543,29
1351,29800,21298.0,31507.0,1551.5588999322788,14761.423504188953,10.51,27291.184553237672,3150,1824,57.904761904761905,9.997778271495225,29
1352,29810,20901.0,8661.0,363.7556005335405,3839.0343963075065,9.48,27671.86482968105,500,266,53.2,5.773005426625102,29
1353,29820,23657.0,11458.0,427.18090358990617,4859.182344861429,8.79,31105.096197652,1012,651,64.32806324110672,8.832256938383663,29
1354,29830,20711.0,12605.0,505.0109250888337,5398.480182545987,9.35,27403.054794520547,775,427,55.09677419354839,6.148353827846093,29
1355,29840,22722.0,4249.0,170.50061992413296,1615.0022366839205,10.56,30358.544737879383,256,134,52.34375,6.024947046363852,29
1356,29850,23250.0,6009.0,269.19910198174097,2812.833773361944,9.57,33018.76984862527,596,371,62.248322147650995,9.918455649858542,29
1357,29860,21089.0,18783.0,758.9714926924748,8868.777200603361,8.56,26976.234162072204,1490,857,57.51677852348993,7.932705105680668,29
1358,29870,21244.0,10776.0,493.77797150272835,4926.720217467502,10.02,27554.099729546997,776,434,55.9278350515464,7.201187824795843,29
1359,29880,20219.0,8492.0,374.0840443568876,3491.758865283261,10.71,24724.15595047924,599,307,51.25208681135225,7.053697597739049,29
